freq	leg_stat	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	PER_SUSP	T	P_HTHAB	Netherlands	2870.73	2568.39	2331.4	2261.58	2176.11	2041.38	1290.04	1677.5	1111.33	1010.16	965.95	971.23	877.84	812.8	885.75	844.69
A	PER_SUSP	T	P_HTHAB	Norway	1812.79	1725.45	1721.52	1662.23	1623.75	1629.53	1589.63	1555.02	1535.32	1403.76	1331.23	1301.47	1302.0	1204.48	1134.49	1106.78
A	PER_SUSP	T	P_HTHAB	Poland	1355.42	1368.0	1357.48	1371.27	1315.0	1129.99	956.43	840.4	822.88	813.78	887.09	891.65	818.49	851.48	859.53	831.42
A	PER_SUSP	T	P_HTHAB	Portugal	2126.18	2273.65	1976.02	1953.06	1952.36	1853.53	1728.2	1773.06	1679.63	1752.51	1698.78	1486.75	1276.51	1336.21	1530.41	1668.65
A	PER_SUSP	T	P_HTHAB	Romania	1116.62	1152.68	1132.39	994.1	1186.48	1196.98	1047.87	928.64	980.69	964.78	1002.43	1025.78	882.14	1015.55	1073.77	1092.76
A	PER_SUSP	T	P_HTHAB	Serbia	773.42	757.78	756.35	721.06	694.75	724.32	680.11	695.15	695.87	717.7	718.74	727.9	677.57	678.2	674.24	678.0
A	PER_SUSP	T	P_HTHAB	Sweden	2006.45	2094.83	2098.84	2034.51	1970.47	1842.44	1787.8	1795.22	1754.47	1770.79	1786.22	1849.33	1935.88	1850.72	1814.7	1848.61
A	PER_SUSP	T	P_HTHAB	Slovenia	869.09	948.95	983.6	935.38	900.42	892.4	886.43	777.6	681.82	746.17	758.44	776.63	744.85	675.97	729.17	753.34
A	PER_SUSP	T	P_HTHAB	Slovakia	977.91	1019.75	965.6	983.28	990.08	995.28	942.57	856.41	800.29	789.48	761.07	740.11	665.53	625.7	641.98	630.16
A	PER_SUSP	T	P_HTHAB	Turkey		1775.78	1932.67	2036.31	2246.31											
A	PER_SUSP	T	P_HTHAB	Scotland	4399.77	3958.98	3737.59	3867.74	3633.16											
A	PER_SUSP	T	P_HTHAB	Northern Ireland	4585.78															
A	PER_SUSP	T	P_HTHAB	Kosovo										1979.22	1915.48	1860.65	1717.85			
