freq	iccs	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS0401	P_HTHAB	RO	11.94 	12.43 	11.57 	10.51 	15.89 	14.65 	32.17 	16.90 	15.67 	16.10 	16.77 	17.85 	19.91 	17.77 	16.12 	16.98 
A	ICCS0401	P_HTHAB	RS	55.42 	62.62 	49.54 	48.93 	52.53 	53.64 	45.22 	42.65 	34.23 	25.98 	22.81 	17.91 	12.21 	11.74 	10.55 	9.77 
A	ICCS0401	P_HTHAB	SE	97.02 	103.39 	98.70 	103.22 	97.15 	87.50 	86.72 	86.80 	86.91 	86.53 	85.43 	88.32 	85.32 	70.34 	62.02 	60.85 
A	ICCS0401	P_HTHAB	SI	19.20 	23.67 	22.62 	19.66 	19.02 	18.31 	14.41 	11.25 	10.95 	11.52 	15.58 	15.09 	12.17 	10.53 	10.20 	13.79 
A	ICCS0401	P_HTHAB	SK	25.50 	25.23 	22.04 	15.78 	18.02 	15.43 	12.56 	9.94 	9.69 	8.61 	8.73 	7.52 	5.95 	5.29 	5.76 	6.13 
A	ICCS0401	P_HTHAB	TR		12.16 	11.83 	13.11 	13.79 				13.83 	15.26 	13.59 	13.29 	13.51 	15.88 	18.51 	17.45 
A	ICCS0401	P_HTHAB	UKC-L	146.72 	136.46 	137.37 	133.53 	115.58 	101.88 	87.71 	88.70 	102.06 	131.63 						
A	ICCS0401	P_HTHAB	UKM	57.13 	47.84 	48.74 	42.50 	34.53 	28.18 	28.05 	24.76 	26.63 	28.74 	33.24 					
A	ICCS0401	P_HTHAB	UKN	64.90 	73.62 	74.99 	70.13 	57.18 	53.05 	49.31 	43.87 	36.24 	30.38 	33.10 					
A	ICCS0401	P_HTHAB	XK	19.55 	26.87 	25.63 	35.06 					16.26 	17.16 	17.90 	11.42 	9.37 			
A	ICCS0501	NR	AL	144 	169 	231 	265 	322 	365 	295 	231 	151 					746 	607 	592 
A	ICCS0501	NR	AT	104296 	107407 	88508 	84277 	85238 	88703 	85487 	79152 	80503 	69259 	58637 	54324 	48437 	40385 	49592 	58897 
A	ICCS0501	NR	BA	3846 	12617 	3474 	14619 	13080 	12107 	10386 	9361 	7173 	5739 	5207 	4823 	4680 	4200 	3820 	3511 
A	ICCS0501	NR	BE	93363 	97121 	91395 	97620 	102451 	99934 	96419 	91761 	78953 	75151 	71176 	66045 	47655 	45980 	52062 	49384 
A	ICCS0501	NR	BG	19980 	23682 	24005 	20272 	16781 	17163 	15327 	12035 	10161 	8847 	7664 	6226 	5344 	4134 	4340 	3337 
A	ICCS0501	NR	CH	57018 	64268 	62243 	65172 	73714 	68730 	63706 	52569 	46539 	41351 	38871 	36419 	32819 	31186 	35732 	41429 
A	ICCS0501	NR	CY	2587 	2504 	3232 	3422 	3000 	2707 	2366 	1979 	1721 	1470 	1250 	1190 	872 	864 	1128 	1091 
A	ICCS0501	NR	CZ	53381 	54848 	58758 	59672 	55554 	62384 	49304 	34476 	28220 	24127 	21151 	22161 	20661 	30748 	33750 	30986 
A	ICCS0501	NR	DE	390367 	386647 	397341 	421243 	430211 	437520 	446073 	463929 	432730 	365182 	326409 	311231 	298357 	243174 	260605 	297432 
A	ICCS0501	NR	DK	93578 	106972 	96683 	91732 	80930 	78955 	69637 	63343 	60136 	54922 	54868 	48257 	38493 	30433 	31589 	31409 
A	ICCS0501	NR	EL	37006 	39832 	52411 	59624 	57476 	49157 	43647 	45795 	44682 	19593 	17626 	19497 	13892 	13363 	14224 	13432 
A	ICCS0501	NR	ES	174276 	162226 	185651 	161193 	185704 	185846 	172407 	159178 	156336 	142778 	140479 	131577 	133704 	127572 	148712 	151333 
A	ICCS0501	NR	FI	24634 	25683 	25029 	25851 	24308 	9593 	10411 	10051 	8629 	7807 	7854 	7501 	7790 	6345 	5810 	5726 
A	ICCS0501	NR	FR	307744 	320418 	327330 	345500 	364462 	385511 	379153 	379253 	366480 	365731 	339333 	334519 	279437 	269431 	296218 	310282 
A	ICCS0501	NR	HR	17471 	17080 	18452 	19237 	19219 	18483 	15302 	14968 	12403 	12821 	10906 	10832 	8936 	7594 	7156 	7245 
A	ICCS0501	NR	HU	43002 	37698 	44250 	45273 	46857 	37688 	29883 	28595 								
A	ICCS0501	NR	IE	25262 	27502 	26095 	28190 	28439 	26291 	27679 	25712 	18082 	18765 	16621 	16415 	10884 	8585 	9463 	9564 
A	ICCS0501	NR	IS	2731 	3524 	2866 	1900 	1374 	1092 	1143 	1273 	1038 	1060 	1286 	1161 	1059 	1048 	1086 	963 
A	ICCS0501	NR	LI	107 	195 	102 	98 	140 	125 	222 	168 	141 	127 	140 	107 	59 	111 	138 	186 
A	ICCS0501	NR	LT						3265 	3342 	2999 	2657 	2590 	1983 	1641 	1224 	822 	812 	726 
A	ICCS0501	NR	LU	2789 	2951 	2413 	3579 	3163 	3399 	4368 	2111 	1892 	2024 	3667 	3531 	2984 	3106 	4090 	3973 
A	ICCS0501	NR	LV	2817 	2876 	1535 		977 	955 	612 	501 	6365 	5231 	4877 	4210 	3803 	2779 	2762 	2376 
A	ICCS0501	NR	ME	1633 	1673 	1381 	1234 	1383 	1181 	951 	939 	847 	903 	681 	624 	439 	460 	462 	443 
A	ICCS0501	NR	MK	11627 	11500 	13399 	14465 	14985 	15109 	13108 									
A	ICCS0501	NR	MT	1334 	1161 	1208 	1306 	1285 	1185 	1245 	1041 	1078 	1267 	1211 	1270 	1036 	873 	896 	839 
A	ICCS0501	NR	NL	287645 	283785 	123355 	124470 	121055 	120470 	103365 	96590 	84605 	74695 	63100 	58950 	49845 	37200 	37435 	35145 
A	ICCS0501	NR	NO	22014 	23676 	21298 	17983 	17391 	15740 	14890 									
A	ICCS0501	NR	PL	124066 	135383 	140085 	135611 	127961 	118534 	106896 	94680 	79928 	67712 	69148 	71392 	74502 	73474 	70256 	64502 
A	ICCS0501	NR	PT	53751 	49317 	50650 	52086 	43843 	38390 	34612 	29386 	26193 	22873 	22832 	21432 	19133 	16406 	16941 	15994 
A	ICCS0501	NR	RO	10285 	11574 	14197 	16311 	19526 	19573 	51116 	29562 	27332 	27177 	30459 	29144 	25741 	26016 	25449 	27486 
A	ICCS0501	NR	RS	14040 	14201 	15177 	17430 	17606 	31694 	26788 	22501 	19682 	16844 	14453 	11911 	9499 	9825 	9491 	8851 
A	ICCS0501	NR	SE	94278 	95824 	92722 	94316 	88066 	85453 	83517 	90059 	89055 	89981 	77914 	75450 	81140 	73016 	69327 	69835 
A	ICCS0501	NR	SI	15310 	15510 	13430 	13696 	14106 	15370 	13603 	10251 	10707 	8752 	8397 	8337 	8281 	4748 	5603 	6173 
A	ICCS0501	NR	SK	15159 	15394 	14783 	12884 	11855 	11167 	9427 	6862 	6260 	5720 	4528 	3695 	3725 	3247 	3521 	3667 
A	ICCS0501	NR	TR		85050 	94289 	100644 	119533 					166623 	123270 	106762 	100697 	105403 	122193 	91151 
A	ICCS0501	NR	UKC-L	581584 	540645 	522683 	501048 	459795 	443212 	410857 	401002 	412086 	437650 	422870 					
A	ICCS0501	NR	UKM	25496 	23774 	25017 	24222 	21515 	22272 	20607 	17637 	16299 	15130 	13777 					
A	ICCS0501	NR	UKN	12040 	12699 	11852 	11242 	9521 	9125 	8889 	9166 	7394 	6820 	6388 					
A	ICCS0501	NR	XK	6155 	5893 	7019 	7604 	6989 	7655 	7379 	5681 	5954 	5172 	5202 	4157 	3839 	3584 		
A	ICCS0501	P_HTHAB	AL	4.54 	5.31 		9.36 			10.18 	7.98 	5.23 					26.36 	21.73 	21.44 
A	ICCS0501	P_HTHAB	AT	1255.37 	1288.63 	1059.77 	1006.27 	1013.76 	1049.51 	1004.91 	922.92 	926.38 	789.47 	664.65 	613.22 	544.17 	452.10 	552.32 	646.88 
A	ICCS0501	P_HTHAB	BA	100.06 	328.23 	90.37 	380.39 	340.69 											
A	ICCS0501	P_HTHAB	BE	875.26 	903.19 	843.13 	887.40 	923.41 	895.33 	862.36 	816.58 	698.01 	662.02 	624.43 	576.53 	413.58 	397.93 	448.13 	420.55 
A	ICCS0501	P_HTHAB	BG	265.76 	317.15 	323.44 	275.08 	229.02 	235.61 	211.53 	167.10 	142.04 	124.57 	108.71 	88.94 	76.88 	59.77 	63.46 	51.75 
A	ICCS0501	P_HTHAB	CH	750.87 	834.44 	799.44 	828.09 	926.67 	854.95 	782.66 	638.15 	558.88 	491.13 	458.16 	426.23 	381.35 	359.69 	408.89 	469.96 
A	ICCS0501	P_HTHAB	CY	333.23 	314.21 	394.56 	407.50 	348.02 	312.63 	275.76 	233.65 	202.87 	171.97 	144.64 	135.86 	98.20 	96.43 	124.68 	114.95 
A	ICCS0501	P_HTHAB	CZ	516.09 	526.08 	561.63 	569.02 	528.81 	593.22 	469.01 	327.15 	267.39 	228.07 	199.35 	208.09 	193.20 	292.98 	320.92 	286.18 
A	ICCS0501	P_HTHAB	DE	474.80 	471.51 	485.73 	525.10 	535.57 	543.34 	552.29 	571.36 	526.59 	442.53 	394.25 	374.89 	358.75 	292.43 	313.09 	357.84 
A	ICCS0501	P_HTHAB	DK	1708.94 	1940.90 	1746.84 	1649.67 	1450.22 	1409.25 	1237.50 	1119.19 	1053.68 	955.37 	949.08 	831.15 	661.08 	521.11 	537.83 	529.43 
A	ICCS0501	P_HTHAB	EL	334.56 	359.02 	471.35 	536.02 	518.44 	446.74 	399.45 	421.76 	414.35 	181.95 	164.10 	181.80 	129.61 	125.14 	135.99 	128.98 
A	ICCS0501	P_HTHAB	ES	381.61 	350.84 	399.36 	345.41 	396.65 	397.85 	370.80 	342.87 	336.79 	307.07 	301.17 	280.43 	282.48 	269.15 	313.52 	314.72 
A	ICCS0501	P_HTHAB	FI	464.75 	482.19 	467.70 	480.92 	450.04 	176.77 	190.98 	183.69 	157.25 	141.86 	142.46 	135.94 	140.99 	114.66 	104.72 	102.91 
A	ICCS0501	P_HTHAB	FR	480.80 	497.93 	506.24 	531.71 	558.33 	587.67 	574.98 	570.41 	549.95 	547.42 	506.27 	497.96 	415.09 	398.23 	436.44 	454.44 
A	ICCS0501	P_HTHAB	HR	405.17 	396.31 	428.83 	448.43 	449.46 	433.66 	360.32 	354.25 	295.97 	308.63 	265.64 	265.73 	220.20 	188.14 	185.28 	188.14 
A	ICCS0501	P_HTHAB	HU	428.08 	375.82 	441.87 	453.38 	471.78 	380.35 	302.54 	290.14 								
A	ICCS0501	P_HTHAB	IE	566.69 	608.27 	573.58 	616.73 	620.57 	572.65 	596.81 	549.68 	382.58 	392.21 	344.09 	334.71 	217.13 	169.43 	183.60 	181.43 
A	ICCS0501	P_HTHAB	IS	865.72 	1103.43 	902.31 	596.64 	429.95 	339.28 	350.97 	386.81 	312.15 	313.29 	369.06 	325.22 	290.83 	284.17 	288.64 	248.35 
A	ICCS0501	P_HTHAB	LI	302.64 	547.92 	284.17 	271.10 	383.82 	339.32 	597.92 	449.61 	374.78 	335.89 	367.32 	278.81 	152.27 	284.21 	351.07 	468.79 
A	ICCS0501	P_HTHAB	LT						109.86 	113.54 	102.66 	91.98 	90.94 	70.60 	58.73 	43.81 	29.40 	28.94 	25.41 
A	ICCS0501	P_HTHAB	LU	576.48 	597.97 	480.61 	699.24 	602.64 	632.91 	794.64 	374.98 	328.33 	342.66 	609.13 	575.18 	476.60 	489.34 	633.72 	601.23 
A	ICCS0501	P_HTHAB	LV	128.52 	132.97 	72.39 		47.78 	47.19 	30.58 	25.23 	323.27 	268.24 	252.12 	219.27 	199.35 	146.79 	147.25 	126.18 
A	ICCS0501	P_HTHAB	ME	265.29 	271.08 	223.10 	199.08 	222.95 	190.21 	153.01 	150.94 	136.13 	145.09 	109.42 	100.29 	70.59 	74.11 	74.80 	71.83 
A	ICCS0501	P_HTHAB	MK	568.51 	561.35 	652.74 	703.11 	727.50 	732.63 	634.53 									
A	ICCS0501	P_HTHAB	MT	327.10 	282.53 	291.77 	314.71 	307.75 	280.47 	289.92 	236.76 	239.33 	275.26 	254.57 	257.31 	201.34 	169.15 	171.99 	154.78 
A	ICCS0501	P_HTHAB	NL	1753.36 	1721.39 	744.22 	747.31 	723.57 	717.96 	614.20 	571.51 	498.29 	437.29 	367.26 	341.10 	286.34 	212.87 	212.81 	197.32 
A	ICCS0501	P_HTHAB	NO	464.71 	493.33 	438.39 	365.49 	348.81 	311.60 	291.51 									
A	ICCS0501	P_HTHAB	PL	325.50 	355.00 	368.42 	356.28 	336.18 	311.42 	281.17 	249.12 	210.52 	178.32 	182.08 	188.01 	196.27 	194.17 	186.58 	175.50 
A	ICCS0501	P_HTHAB	PT	509.33 	466.88 	479.03 	492.65 	415.87 	366.06 	331.94 	283.24 	253.28 	221.86 	221.86 	208.55 	185.83 	159.31 	163.65 	152.08 
A	ICCS0501	P_HTHAB	RO	49.84 	56.62 	66.15 	76.17 	97.16 	97.77 	256.26 	148.77 	138.32 	138.35 	155.96 	150.11 	133.17 	135.49 	133.64 	144.25 
A	ICCS0501	P_HTHAB	RS	190.62 	193.61 	207.71 	240.36 	243.96 	441.33 	374.83 	316.27 	278.14 	239.25 	206.43 	171.04 	137.14 	142.98 	139.63 	133.27 
A	ICCS0501	P_HTHAB	SE	1026.67 	1035.22 	992.67 	1001.70 	928.69 	894.24 	865.92 	923.93 	904.02 	900.25 	769.88 	737.52 	785.66 	703.48 	663.27 	663.73 
A	ICCS0501	P_HTHAB	SI	761.59 	763.15 	656.09 	668.04 	686.26 	746.54 	659.99 	496.93 	518.70 	423.64 	406.26 	400.64 	395.11 	225.13 	265.90 	291.60 
A	ICCS0501	P_HTHAB	SK	281.97 	286.01 	274.25 	238.93 	219.36 	206.38 	174.06 	126.57 	115.37 	105.24 	83.19 	67.79 	68.25 	59.47 	64.79 	67.55 
A	ICCS0501	P_HTHAB	TR		118.92 	129.94 	136.52 	159.97 					208.76 	152.54 	130.19 	121.10 	126.06 	144.30 	106.88 
A	ICCS0501	P_HTHAB	UKC-L	1064.87 	982.29 	942.37 	895.81 	815.67 	780.87 	718.55 	695.62 	708.87 	747.32 	717.21 					
A	ICCS0501	P_HTHAB	UKM	491.63 	455.71 	476.83 	458.70 	405.46 	418.64 	386.08 	329.26 	303.15 	279.42 	253.40 					
A	ICCS0501	P_HTHAB	UKN	680.09 	710.96 	658.80 	621.26 	523.44 	499.55 	483.81 	496.24 	397.84 	365.36 	340.52 					
A	ICCS0501	P_HTHAB	XK	285.86 	270.24 	317.87 	423.81 					336.08 	289.99 	289.24 	231.50 	215.42 			
A	ICCS05012	NR	AL	697 	757 	957 	979 	1238 	1277 	1657 	1387 	1216 	1145 	1218 	1157 	894 	744 	601 	589 
A	ICCS05012	NR	AT	17180 	19718 	14646 	15616 	15479 	16548 	17110 	15516 	12975 	11750 	9751 	8798 	6372 	4567 	6032 	7584 
A	ICCS05012	NR	BA		3673 				146 		1181 					549 	401 	330 	448 
A	ICCS05012	NR	BE	64061 	69456 	63598 	70037 	75640 	75481 	72675 	65716 	55367 	52331 	51337 	47866 	33951 	33810 	39290 	36620 
A	ICCS05012	NR	BG	6745 	7963 	8338 	6558 	6456 	6396 	5345 	4433 			6595 	5587 	4736 	3945 	4350 	3565 
A	ICCS05012	NR	CH		26101 	25074 	28485 	35801 	39672 	36697 	30664 	26047 	24081 	23426 	21351 	18405 	18234 	20788 	24763 
A	ICCS05012	NR	CY				1961 	2010 	1785 	1625 	1362 	1088 	923 						
A	ICCS05012	NR	CZ	4634 	4790 	5374 	5257 	5479 	15958 	12832 	9448 	8026 	7233 	6029 	6525 	5512 	5221 	5893 	5022 
A	ICCS05012	NR	DE	108284 	113800 	121347 	132595 	144117 	149500 	152123 	167136 	151265 	116540 	97504 	87145 	75023 	54236 	65908 	77819 
A	ICCS05012	NR	DK	58790 	66881 	62450 	63390 	57927 	56526 	50646 	45726 	44379 	40391 	39821 	34946 	27139 	23025 	22932 	22953 
A	ICCS05012	NR	EE	3321 	3027 	3196 	2792 	2718 	2132 	2072 	1662 	1328 	965 	755 	600 	582 	491 	528 	441 
A	ICCS05012	NR	EL	17953 	18849 	24603 	27569 	28193 	25549 	22881 	24022 	23420 	9894 	8527 	9215 	6425 	5915 	6376 	6315 
A	ICCS05012	NR	ES	93920 	97852 	110231 	100780 	126425 	127444 	121779 	115302 	113299 	105095 	107166 	98326 	72380 	75501 	86515 	84721 
A	ICCS05012	NR	FI	5978 	6497 	6453 	6672 	6281 	5748 	6365 	5970 	5299 	4771 	4926 	4536 	4724 	3898 	3591 	3651 
A	ICCS05012	NR	FR	166250 	179408 	189947 	220049 	238088 	250432 	235619 	231785 	241199 				175212 	176417 	195804 	201664 
A	ICCS05012	NR	HR	2714 	2777 	4108 	4616 	5664 	5996 	4944 	4909 	4409 	4534 	4514 	3856 	3237 	2567 	2237 	2310 
A	ICCS05012	NR	HU	19239 	17625 	21979 	22534 	23739 	21606 	24126 	20291 								
A	ICCS05012	NR	IS		968 	941 	613 	453 	382 	389 	402 	309 	383 	508 		388 	490 	370 	384 
A	ICCS05012	NR	IT	150761 	150843 	169163 	204891 	237355 	251422 	255886 	234726 	214053 	195824 	191374 	165329 	109503 	124715 	133802 	147660 
A	ICCS05012	NR	LI	105 	193 		90 	51 	92 	116 	102 	77 							
A	ICCS05012	NR	LT	6076 	5799 	4905 	4081 	3526 	3265 	3342 	2999 	2657 	2590 	1983 	1641 	1224 	822 	812 	726 
A	ICCS05012	NR	LU	1492 	1639 	1352 	2154 	1862 	2228 	3315 	2696 	2123 				1076 	1147 		
A	ICCS05012	NR	LV	1717 	1809 	800 		731 	703 	432 	255 	1733 	1429 	1283 	1028 	833 	522 	475 	421 
A	ICCS05012	NR	MK	1346 	1612 	1610 	2160 	1987 	2639 	2881 									
A	ICCS05012	NR	MT	674 	667 	703 	734 	809 	636 	756 	589 	638 	707 	737 	727 	519 	463 	390 	381 
A	ICCS05012	NR	NL	91245 	94580 	78830 	82890 	85810 	85475 	71235 	66325 	56725 	49330 	42140 	39315 	31735 	24105 	23760 	22010 
A	ICCS05012	NR	NO	8125 	9035 	7284 	5790 	5987 	5458 	5035 									
A	ICCS05012	NR	PL	20892 	22194 	24123 	25544 	26825 	22881 	12563 	11415 		21120 	19390 	18821 	18265 	17902 		16666 
A	ICCS05012	NR	PT	29663 	26045 	26653 	28307 	25151 	22206 	19312 	16186 	14369 	12300 	12161 	10961 	9168 	8420 	9276 	8237 
A	ICCS05012	NR	RO	10285 	11574 	14197 	16311 	15292 	15085 	25592 	15115 	14835 	14477 	16584 	16583 	15258 	15042 	14871 	15523 
A	ICCS05012	NR	RS	6009 	6121 	5946 	6925 	6738 	6796 	6107 	5511 	7897 	6516 	5929 	4944 	3729 	3718 	3465 	3266 
A	ICCS05012	NR	SE	37870 	39700 	40562 	42847 	39552 	40654 	37978 	42493 	42221 	43401 	36929 	34558 	39244 	36096 	34419 	35427 
A	ICCS05012	NR	SI	2036 	2231 	2563 	2486 	2717 	3815 	3670 	3117 	3184 	2905 	2615 	2520 	2673 	1373 	1577 	1675 
A	ICCS05012	NR	SK	2118 	2330 	3495 	3024 	3163 	3226 	2708 	1924 	1764 	1645 	1324 	992 	951 	761 	933 	982 
A	ICCS05012	NR	TR		44244 	46493 	47532 	54179 					105220 	77021 	65956 	63340 	66268 	74179 	56383 
A	ICCS05012	NR	UKC-L	284431 	268606 	258165 	245312 	227276 	211988 	196554 	194375 	206144 	249527 	236519 					
A	ICCS05012	NR	UKM	17223 	16727 	17657 	17375 	15656 	16334 	15166 	13051 	12036 	10893 	9573 					
A	ICCS05012	NR	UKN	7041 	7524 	7116 	6957 	5868 	5804 	5713 	6101 	4963 							
A	ICCS05012	NR	XK	2376 	2305 	2977 	3329 	3256 	6566 	5348 	4207 	4467 							
A	ICCS05012	P_HTHAB	AL	21.99 	23.77 		34.57 			57.21 	47.95 	42.13 	39.80 	42.43 	40.42 	31.41 	26.29 	21.51 	21.33 
A	ICCS05012	P_HTHAB	AT	206.79 	236.57 	175.37 	186.46 	184.10 	195.79 	201.13 	180.92 	149.31 	133.94 	110.53 	99.31 	71.59 	51.13 	67.18 	83.30 
A	ICCS05012	P_HTHAB	BA		95.55 														
A	ICCS05012	P_HTHAB	BE	600.56 	645.92 	586.70 	636.66 	681.76 	676.25 	650.00 	584.80 	489.49 	461.00 	450.38 	417.84 	294.65 	292.61 	338.19 	311.85 
A	ICCS05012	P_HTHAB	BG	89.72 	106.64 	112.35 	88.99 	88.11 	87.80 	73.77 	61.55 			93.55 	79.81 	68.13 	57.04 	63.61 	55.29 
A	ICCS05012	P_HTHAB	CH		338.89 	322.05 	361.94 	450.06 	493.49 	450.84 	372.24 	312.80 	286.01 	276.12 	249.88 	213.86 	210.30 	237.88 	280.91 
A	ICCS05012	P_HTHAB	CY				233.52 	233.18 	206.15 	189.39 	160.80 	128.25 	107.98 						
A	ICCS05012	P_HTHAB	CZ	44.80 	45.94 	51.36 	50.13 	52.15 	151.75 	122.07 	89.65 	76.05 	68.37 	56.82 	61.27 	51.54 	48.79 	56.03 	46.38 
A	ICCS05012	P_HTHAB	DE	131.70 	138.78 	148.34 	165.28 	179.41 	185.66 	188.35 	205.84 	184.08 	141.22 	117.77 	104.97 	90.21 	65.22 	79.18 	93.62 
A	ICCS05012	P_HTHAB	DK	1073.63 	1213.49 	1128.33 	1139.98 	1038.02 	1008.92 	900.02 	807.92 	777.59 	702.60 	688.80 	601.89 	466.08 	394.26 	390.44 	386.89 
A	ICCS05012	P_HTHAB	EE	248.12 	226.62 	239.71 	209.98 	205.10 	161.49 	157.47 	126.40 	100.92 	73.35 	57.23 	45.29 	43.79 	36.92 	39.65 	32.29 
A	ICCS05012	P_HTHAB	EL	160.55 	169.89 	221.26 	247.85 	254.30 	232.19 	209.40 	221.24 	217.18 	91.88 	79.39 	85.92 	59.94 	55.39 	60.96 	60.64 
A	ICCS05012	P_HTHAB	ES	205.65 	211.62 	237.12 	215.95 	270.03 	272.74 	261.82 	248.23 	243.97 	225.87 	229.68 	209.48 	152.92 	159.29 	182.39 	176.19 
A	ICCS05012	P_HTHAB	FI	112.78 	121.98 	120.58 	124.12 	116.29 	105.92 	116.76 	109.11 	96.57 	86.69 	89.35 	82.20 	85.50 	70.44 	64.72 	65.62 
A	ICCS05012	P_HTHAB	FR	259.74 	278.80 	293.77 	338.65 	364.73 	381.75 	357.31 	348.61 	361.29 				259.67 	260.48 	287.56 	295.36 
A	ICCS05012	P_HTHAB	HR	62.94 	64.43 	95.47 	107.60 	132.46 	140.68 	116.42 	116.18 	105.21 	109.14 	109.95 	94.60 	79.77 	63.60 	57.92 	59.99 
A	ICCS05012	P_HTHAB	HU	191.52 	175.71 	219.48 	225.66 	239.02 	218.05 	244.26 	205.88 								
A	ICCS05012	P_HTHAB	IS		303.10 	296.26 	192.49 	141.75 	118.69 	119.45 	122.15 	92.92 	113.20 	145.79 		106.55 	132.87 	98.34 	99.03 
A	ICCS05012	P_HTHAB	IT	257.04 	255.66 	285.80 	345.14 	399.63 	421.25 	420.99 	386.09 	352.84 	323.20 	316.40 	276.39 	183.60 	210.54 	226.67 	250.28 
A	ICCS05012	P_HTHAB	LI	296.98 	542.30 		248.97 	139.82 	249.74 	312.42 	272.98 	204.67 							
A	ICCS05012	P_HTHAB	LT	189.13 	182.14 	156.11 	133.69 	117.39 	109.86 	113.54 	102.66 	91.98 	90.94 	70.60 	58.73 	43.81 	29.40 	28.94 	25.41 
A	ICCS05012	P_HTHAB	LU	308.39 	332.12 	269.29 	420.83 	354.77 	414.87 	603.08 	478.90 	368.42 				171.86 	180.71 		
A	ICCS05012	P_HTHAB	LV	78.34 	83.64 	37.73 		35.75 	34.74 	21.58 	12.84 	88.02 	73.28 	66.33 	53.54 	43.67 	27.57 	25.32 	22.36 
A	ICCS05012	P_HTHAB	MK	65.81 	78.69 	78.43 	104.99 	96.47 	127.96 	139.46 									
A	ICCS05012	P_HTHAB	MT	165.26 	162.32 	169.80 	176.87 	193.75 	150.53 	176.05 	133.96 	141.65 	153.60 	154.93 	147.30 	100.86 	89.71 	74.86 	70.29 
A	ICCS05012	P_HTHAB	NL	556.19 	573.71 	475.60 	497.66 	512.90 	509.40 	423.28 	392.44 	334.09 	288.79 	245.27 	227.49 	182.31 	137.94 	135.07 	123.57 
A	ICCS05012	P_HTHAB	NO	171.52 	188.26 	149.93 	117.68 	120.08 	108.05 	98.57 									
A	ICCS05012	P_HTHAB	PL	54.81 	58.20 	63.44 	67.11 	70.47 	60.11 	33.04 	30.04 		55.62 	51.06 	49.56 	48.12 	47.31 		45.35 
A	ICCS05012	P_HTHAB	PT	281.08 	246.57 	252.07 	267.74 	238.57 	211.74 	185.21 	156.01 	138.95 	119.31 	118.17 	106.66 	89.05 	81.76 	89.61 	78.32 
A	ICCS05012	P_HTHAB	RO	49.84 	56.62 	66.15 	76.17 	76.09 	75.35 	128.30 	76.07 	75.07 	73.70 	84.91 	85.42 	78.94 	78.34 	78.09 	81.47 
A	ICCS05012	P_HTHAB	RS	81.58 	83.45 	81.38 	95.50 	93.37 	94.63 	85.45 	77.46 	111.60 	92.55 	84.68 	71.00 	53.84 	54.11 	50.98 	49.18 
A	ICCS05012	P_HTHAB	SE	412.40 	428.89 	434.25 	455.07 	417.09 	425.43 	393.76 	435.94 	428.60 	434.22 	364.90 	337.80 	379.99 	347.77 	329.30 	336.71 
A	ICCS05012	P_HTHAB	SI	101.28 	109.77 	125.21 	121.26 	132.18 	185.30 	178.06 	151.10 	154.25 	140.62 	126.52 	121.10 	127.54 	65.10 	74.84 	79.12 
A	ICCS05012	P_HTHAB	SK	39.40 	43.29 	64.84 	56.08 	58.53 	59.62 	50.00 	35.49 	32.51 	30.26 	24.32 	18.20 	17.42 	13.94 	17.17 	18.09 
A	ICCS05012	P_HTHAB	TR		61.86 	64.07 	64.47 	72.51 					131.83 	95.31 	80.43 	76.17 	79.25 	87.60 	66.12 
A	ICCS05012	P_HTHAB	UKC-L	520.79 	488.03 	465.46 	438.59 	403.19 	373.49 	343.76 	337.18 	354.61 	426.08 	401.15 					
A	ICCS05012	P_HTHAB	UKM	332.11 	320.63 	336.54 	329.04 	295.05 	307.02 	284.14 	243.65 	223.86 	201.17 	176.07 					
A	ICCS05012	P_HTHAB	UKN	397.72 	421.23 	395.55 	384.46 	322.61 	317.74 	310.95 	330.30 	267.04 							
A	ICCS05012	P_HTHAB	XK	110.35 	105.70 	134.82 	185.54 					252.14 							
A	ICCS0502	NR	AL	3596 	3577 	3978 	4621 	5344 	5255 	7961 	7012 	5641 	5096 	5414 	4833 	3162 	3342 	2458 	2334 
A	ICCS0502	NR	AT	174008 	170683 	150728 	144326 	146520 	154002 	148263 	140254 	143531 	131717 	118802 	115423 	84734 	73213 	97139 	110359 
A	ICCS0502	NR	BA	8180 	6740 	11362 	6737 	6675 	6477 	5931 	4874 	4491 	4143 	3561 	3718 	3669 	3161 	3087 	2900 
A	ICCS0502	NR	BE	245682 	249627 	228355 	242399 	237921 	224109 	208443 	246853 	232504 	223563 	222049 	227402 	157190 	167303 	199703 	205003 
A	ICCS0502	NR	BG	42553 	44278 	50479 	47323 	44462 	45256 	41246 	38315 	32727 	40947 	36922 	33172 	27036 	24435 	28250 	26153 
A	ICCS0502	NR	CH	120817 	183916 	174349 	203381 	215178 	197389 	174601 	157911 	146359 	141504 	131546 	132646 	121322 	117586 	138970 	168575 
A	ICCS0502	NR	CY	3191 	2912 	1670 	1697 	1567 	1272 	990 	943 	731 	959 	716 	642 	513 	527 	613 	776 
A	ICCS0502	NR	CZ	148264 	139113 	127021 	125039 	120028 	126223 	104464 	85366 	71224 	66101 	59438 	59850 	45638 	26928 	34774 	35373 
